storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP251968,MAMIE,1968,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP251968,MAMIE,1968,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP251968,MAMIE,1968,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.053136906876017555
WP251968,MAMIE,1968,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.25185232628228504
WP251968,MAMIE,1968,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3196307796212113
WP251968,MAMIE,1968,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3222822257747182
WP251968,MAMIE,1968,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3222822257747182
WP251968,MAMIE,1968,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3222822257747182
WP251968,MAMIE,1968,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3222822257747182
WP251968,MAMIE,1968,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3222822257747182
WP251968,MAMIE,1968,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3222822257747182
WP251968,MAMIE,1968,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3222822257747182
