storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP231959,HARRIET,1959,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231959,HARRIET,1959,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231959,HARRIET,1959,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231959,HARRIET,1959,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11564647610791928,6.166394794326705e-05,0.0004021177391909621
WP231959,HARRIET,1959,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.3352444672947472,0.0005453231643446905,0.020520446393902412
WP231959,HARRIET,1959,5,6,6,0.025423728813559324,6,2,0.010416666666666666,2723586.458119154,0.017622082387198246,5,3,2,0.6699155123770096,0.023536341494074256,0.8964584740536692
WP231959,HARRIET,1959,6,7,7,0.029661016949152543,1,3,0.015625,4176281.2575941086,0.02702127269506918,6,3,3,0.6699155123770096,0.023875749259229567,0.8964584740536692
WP231959,HARRIET,1959,7,8,8,0.03389830508474576,1,5,0.026041666666666668,8325644.457397938,0.05386838083198028,7,3,4,0.6699155123770096,0.023955317528771475,0.8964584740536692
WP231959,HARRIET,1959,8,9,8,0.03389830508474576,0,5,0.026041666666666668,8325644.457397938,0.05386838083198028,7,3,4,0.6699155123770096,0.023955317528771475,0.8964584740536692
WP231959,HARRIET,1959,9,10,8,0.03389830508474576,0,5,0.026041666666666668,8325644.457397938,0.05386838083198028,7,3,4,0.6699155123770096,0.023955317528771475,0.8964584740536692
WP231959,HARRIET,1959,10,11,8,0.03389830508474576,0,5,0.026041666666666668,8325644.457397938,0.05386838083198028,7,3,4,0.6699155123770096,0.023955317528771475,0.8964584740536692
WP231959,HARRIET,1959,11,12,8,0.03389830508474576,0,5,0.026041666666666668,8325644.457397938,0.05386838083198028,7,3,4,0.6699155123770096,0.023955317528771475,0.8964584740536692
WP231959,HARRIET,1959,12,13,8,0.03389830508474576,0,5,0.026041666666666668,8325644.457397938,0.05386838083198028,7,3,4,0.6699155123770096,0.023955317528771475,0.8964584740536692
WP231959,HARRIET,1959,13,14,8,0.03389830508474576,0,5,0.026041666666666668,8325644.457397938,0.05386838083198028,7,3,4,0.6699155123770096,0.023955317528771475,0.8964584740536692
