storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP121950,OSSIA,1950,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP121950,OSSIA,1950,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP121950,OSSIA,1950,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.03350339688048333,5.101882133140241e-05,9.169611404102937e-05
WP121950,OSSIA,1950,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2882829536386897,0.00014609086923487495,0.008916398036590155
WP121950,OSSIA,1950,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.3769890886666273,0.00046844564786600044,0.04252545068526215
WP121950,OSSIA,1950,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,7,8,1,0.00423728813559322,1,0,0.0,0.0,0.0,1,1,0,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,8,9,1,0.00423728813559322,0,0,0.0,0.0,0.0,1,1,0,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,9,10,1,0.00423728813559322,0,0,0.0,0.0,0.0,1,1,0,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,10,11,3,0.012711864406779662,2,0,0.0,0.0,0.0,1,1,0,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,11,12,4,0.01694915254237288,1,2,0.010416666666666666,3358329.158587277,0.021728979059774008,2,1,1,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,12,13,4,0.01694915254237288,0,2,0.010416666666666666,3358329.158587277,0.021728979059774008,2,1,1,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,13,14,4,0.01694915254237288,0,2,0.010416666666666666,3358329.158587277,0.021728979059774008,2,1,1,0.4075839907477726,0.0010319447890078447,0.0715255478647362
WP121950,OSSIA,1950,14,15,4,0.01694915254237288,0,2,0.010416666666666666,3358329.158587277,0.021728979059774008,2,1,1,0.4075839907477726,0.0010319447890078447,0.0715255478647362
