storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP241985,FAYE,1985,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.02519539053445038
WP241985,FAYE,1985,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.036564923035238554
WP241985,FAYE,1985,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0833971726808561
WP241985,FAYE,1985,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14227817741954105
WP241985,FAYE,1985,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14227817741954105
WP241985,FAYE,1985,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,17,18,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,18,19,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,19,20,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,20,21,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,21,22,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,22,23,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,23,24,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,24,25,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,25,26,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
WP241985,FAYE,1985,26,27,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20495390219685736
