storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP031979,CECIL,1979,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.046311092585497995
WP031979,CECIL,1979,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.08700275628680218
WP031979,CECIL,1979,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.16050934949221438
WP031979,CECIL,1979,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,17,18,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,18,19,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
WP031979,CECIL,1979,19,20,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4375505244814155
