storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP261999,DAN,1999,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP261999,DAN,1999,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP261999,DAN,1999,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP261999,DAN,1999,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP261999,DAN,1999,4,5,0,0.0,0,0.0,0.0,0.0,1,0.052460405534596084
WP261999,DAN,1999,5,6,0,0.0,0,0.0,0.0,0.0,1,0.15605707321950874
WP261999,DAN,1999,6,7,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,7,8,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,8,9,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,9,10,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,10,11,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,11,12,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,12,13,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,13,14,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,14,15,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,15,16,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,16,17,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
WP261999,DAN,1999,17,18,0,0.0,0,0.0,0.0,0.0,1,0.2895119213333125
