storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP231965,ROSE,1965,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231965,ROSE,1965,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231965,ROSE,1965,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231965,ROSE,1965,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231965,ROSE,1965,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP231965,ROSE,1965,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.13772772026746954,5.68523229799921e-05,0.0005982514151927193
WP231965,ROSE,1965,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.13772772026746954,6.177721345911497e-05,0.0005982514151927193
WP231965,ROSE,1965,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.3500757800569656,0.0003001635931799326,0.026632330857799657
WP231965,ROSE,1965,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.3500757800569656,0.0003001635931799326,0.026632330857799657
WP231965,ROSE,1965,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.3500757800569656,0.0003001635931799326,0.026632330857799657
WP231965,ROSE,1965,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.3500757800569656,0.0003001635931799326,0.026632330857799657
WP231965,ROSE,1965,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.3500757800569656,0.0003001635931799326,0.026632330857799657
