storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP101971,FREDA,1971,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP101971,FREDA,1971,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP101971,FREDA,1971,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP101971,FREDA,1971,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.08741947986309834
WP101971,FREDA,1971,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.34371284179933287
WP101971,FREDA,1971,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.34371284179933287
WP101971,FREDA,1971,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.34371284179933287
WP101971,FREDA,1971,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.34371284179933287
WP101971,FREDA,1971,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.34371284179933287
WP101971,FREDA,1971,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.34371284179933287
