storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP201995,SIBYL,1995,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP201995,SIBYL,1995,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.05514338651250094,5.364848013828769e-05,0.0001353624700310754
WP201995,SIBYL,1995,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.38181354522555916,0.0012107363501101865,0.04620520097686686
WP201995,SIBYL,1995,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.4193422966330677,0.0015773444092673863,0.0869197368249912
WP201995,SIBYL,1995,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.4193422966330677,0.001597293692059343,0.0869197368249912
WP201995,SIBYL,1995,5,6,2,0.00847457627118644,2,5,0.026041666666666668,5182431.059165284,0.033531238495602154,2,1,1,0.4193422966330677,0.00164204033677037,0.0869197368249912
WP201995,SIBYL,1995,6,7,7,0.029661016949152543,5,6,0.03125,5621817.306012437,0.03637414462720681,5,3,2,0.5559168635718246,0.018356887642824914,0.5266007464589152
WP201995,SIBYL,1995,7,8,17,0.07203389830508475,10,10,0.052083333333333336,14253162.194763467,0.09222046090200994,9,3,6,0.5559168635718246,0.04774129276742134,0.5266007464589152
WP201995,SIBYL,1995,8,9,27,0.11440677966101695,10,20,0.10416666666666667,31473082.29767911,0.20363636615074837,16,6,10,0.5559168635718246,0.04912796864651197,0.5266007464589152
WP201995,SIBYL,1995,9,10,32,0.13559322033898305,5,22,0.11458333333333333,33058269.174097225,0.21389280344946965,19,8,11,0.5559168635718246,0.04912796864651197,0.5266007464589152
WP201995,SIBYL,1995,10,11,39,0.1652542372881356,7,28,0.14583333333333334,43345565.17134313,0.28045341402401053,24,10,14,0.5559168635718246,0.04912796864651197,0.5266007464589152
WP201995,SIBYL,1995,11,12,40,0.1694915254237288,1,29,0.15104166666666666,44084144.73470132,0.28523215342337843,25,10,15,0.5559168635718246,0.04912796864651197,0.5266007464589152
