storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP141956,GILDA,1956,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.05503441752150577
WP141956,GILDA,1956,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.08819384501202458
WP141956,GILDA,1956,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.21752293887177251
WP141956,GILDA,1956,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3092513116537699
WP141956,GILDA,1956,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.3929033962207295
WP141956,GILDA,1956,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
WP141956,GILDA,1956,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.4080092571875368
