storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP281964,DOT,1964,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP281964,DOT,1964,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP281964,DOT,1964,2,3,0,0.0,0,0.0,0.0,0.0,1,0.02999941755772095
WP281964,DOT,1964,3,4,0,0.0,0,0.0,0.0,0.0,1,0.04250750478834172
WP281964,DOT,1964,4,5,0,0.0,0,0.0,0.0,0.0,1,0.04250750478834172
WP281964,DOT,1964,5,6,0,0.0,0,0.0,0.0,0.0,1,0.06168083602034058
WP281964,DOT,1964,6,7,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,7,8,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,8,9,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,9,10,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,10,11,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,11,12,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,12,13,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,13,14,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
WP281964,DOT,1964,14,15,0,0.0,0,0.0,0.0,0.0,1,0.40913340287218175
