storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP171970,JOAN,1970,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP171970,JOAN,1970,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP171970,JOAN,1970,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.07976875600173643
WP171970,JOAN,1970,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.12504368743307898
WP171970,JOAN,1970,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.27161733516504233
WP171970,JOAN,1970,5,6,8,0.03389830508474576,5,0.026041666666666668,8042343.66824019,0.05203537500541154,7,3,4,0.675960581360858
WP171970,JOAN,1970,6,7,8,0.03389830508474576,5,0.026041666666666668,8042343.66824019,0.05203537500541154,7,3,4,0.675960581360858
WP171970,JOAN,1970,7,8,8,0.03389830508474576,5,0.026041666666666668,8042343.66824019,0.05203537500541154,7,3,4,0.675960581360858
WP171970,JOAN,1970,8,9,8,0.03389830508474576,5,0.026041666666666668,8042343.66824019,0.05203537500541154,7,3,4,0.675960581360858
WP171970,JOAN,1970,9,10,8,0.03389830508474576,5,0.026041666666666668,8042343.66824019,0.05203537500541154,7,3,4,0.675960581360858
WP171970,JOAN,1970,10,11,8,0.03389830508474576,5,0.026041666666666668,8042343.66824019,0.05203537500541154,7,3,4,0.675960581360858
WP171970,JOAN,1970,11,12,8,0.03389830508474576,5,0.026041666666666668,8042343.66824019,0.05203537500541154,7,3,4,0.675960581360858
