storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP121982,CECIL,1982,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP121982,CECIL,1982,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
