storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP201983,ORCHID,1983,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,4,5,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,5,6,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,6,7,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,7,8,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,8,9,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,9,10,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,10,11,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,11,12,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,12,13,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,13,14,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,14,15,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,15,16,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,16,17,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,17,18,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,18,19,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,19,20,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,20,21,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,21,22,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,22,23,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,23,24,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,24,25,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,25,26,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,26,27,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,27,28,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,28,29,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,29,30,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,30,31,0,0.0,0,0.0,0.0,0.0,1,0.0
WP201983,ORCHID,1983,31,32,0,0.0,0,0.0,0.0,0.0,1,0.02319106211931204
