storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP181967,MARGE,1967,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP181967,MARGE,1967,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP181967,MARGE,1967,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP181967,MARGE,1967,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0703669092524219
WP181967,MARGE,1967,4,5,0,0.0,0,0.0,0.0,0.0,1,0.08836820006120459
WP181967,MARGE,1967,5,6,0,0.0,0,0.0,0.0,0.0,1,0.08836820006120459
WP181967,MARGE,1967,6,7,0,0.0,0,0.0,0.0,0.0,1,0.08836820006120459
WP181967,MARGE,1967,7,8,0,0.0,0,0.0,0.0,0.0,1,0.08836820006120459
WP181967,MARGE,1967,8,9,0,0.0,0,0.0,0.0,0.0,1,0.08836820006120459
WP181967,MARGE,1967,9,10,0,0.0,0,0.0,0.0,0.0,1,0.08836820006120459
