storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP221959,GILDA,1959,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP221959,GILDA,1959,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP221959,GILDA,1959,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.10318953285282334
WP221959,GILDA,1959,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.24340546450291622
WP221959,GILDA,1959,4,5,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
WP221959,GILDA,1959,5,6,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
WP221959,GILDA,1959,6,7,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
WP221959,GILDA,1959,7,8,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
WP221959,GILDA,1959,8,9,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
WP221959,GILDA,1959,9,10,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
WP221959,GILDA,1959,10,11,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
WP221959,GILDA,1959,11,12,1,0.00423728813559322,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.7488481397106334
