storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP261981,IRMA,1981,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP261981,IRMA,1981,1,2,0,0.0,0,0.0,0.0,0.0,1,0.063013101133428
WP261981,IRMA,1981,2,3,0,0.0,0,0.0,0.0,0.0,1,0.11942408423595975
WP261981,IRMA,1981,3,4,0,0.0,0,0.0,0.0,0.0,1,0.19999509257580594
WP261981,IRMA,1981,4,5,0,0.0,0,0.0,0.0,0.0,1,0.19999509257580594
WP261981,IRMA,1981,5,6,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
WP261981,IRMA,1981,6,7,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
WP261981,IRMA,1981,7,8,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
WP261981,IRMA,1981,8,9,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
WP261981,IRMA,1981,9,10,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
WP261981,IRMA,1981,10,11,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
WP261981,IRMA,1981,11,12,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
WP261981,IRMA,1981,12,13,0,0.0,0,0.0,0.0,0.0,1,0.38182099732066577
