storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP311972,THERESE,1972,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.06648169258457197
WP311972,THERESE,1972,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,17,18,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
WP311972,THERESE,1972,18,19,0,0.0,0,0.0,0.0,0.0,1,1,0,0.43838788312712335
