storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP141970,GEORGIA,1970,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP141970,GEORGIA,1970,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP141970,GEORGIA,1970,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP141970,GEORGIA,1970,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP141970,GEORGIA,1970,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.08439911783907149,5.1689098203238584e-05,0.00022917031998173954
WP141970,GEORGIA,1970,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20613203668498334,0.0001605548403388851,0.0020464026359502258
WP141970,GEORGIA,1970,6,7,4,0.01694915254237288,4,1,0.005208333333333333,830506.3956403732,0.005373522137856599,3,2,1,0.49777698619864835,0.009204234801329942,0.2808974644772823
WP141970,GEORGIA,1970,7,8,6,0.025423728813559324,2,1,0.005208333333333333,830506.3956403732,0.005373522137856599,5,4,1,0.49777698619864835,0.0092069805451657,0.2808974644772823
WP141970,GEORGIA,1970,8,9,6,0.025423728813559324,0,1,0.005208333333333333,830506.3956403732,0.005373522137856599,5,4,1,0.49777698619864835,0.0092069805451657,0.2808974644772823
WP141970,GEORGIA,1970,9,10,7,0.029661016949152543,1,1,0.005208333333333333,830506.3956403732,0.005373522137856599,6,5,1,0.49777698619864835,0.0092069805451657,0.2808974644772823
WP141970,GEORGIA,1970,10,11,7,0.029661016949152543,0,1,0.005208333333333333,830506.3956403732,0.005373522137856599,6,5,1,0.49777698619864835,0.0092069805451657,0.2808974644772823
WP141970,GEORGIA,1970,11,12,7,0.029661016949152543,0,1,0.005208333333333333,830506.3956403732,0.005373522137856599,6,5,1,0.49777698619864835,0.0092069805451657,0.2808974644772823
WP141970,GEORGIA,1970,12,13,7,0.029661016949152543,0,1,0.005208333333333333,830506.3956403732,0.005373522137856599,6,5,1,0.49777698619864835,0.0092069805451657,0.2808974644772823
WP141970,GEORGIA,1970,13,14,7,0.029661016949152543,0,1,0.005208333333333333,830506.3956403732,0.005373522137856599,6,5,1,0.49777698619864835,0.0092069805451657,0.2808974644772823
