storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP361964,LOUISE:MARGE,1964,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.15866037230646005
WP361964,LOUISE:MARGE,1964,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.338984069181084
WP361964,LOUISE:MARGE,1964,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5292667742436934
WP361964,LOUISE:MARGE,1964,3,4,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,4,5,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,5,6,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,6,7,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,7,8,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,8,9,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,9,10,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,10,11,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,11,12,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,12,13,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,13,14,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,14,15,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,15,16,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,16,17,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,17,18,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,18,19,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
WP361964,LOUISE:MARGE,1964,19,20,3,0.012711864406779662,3,0.015625,2164022.0039277077,0.01400160216219417,3,1,2,0.5804729884413279
