storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP231988,RUBY,1988,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.05829255246280739
WP231988,RUBY,1988,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.10583317212945591
WP231988,RUBY,1988,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.30730742835351826
WP231988,RUBY,1988,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5187639190265861
WP231988,RUBY,1988,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5187639190265861
WP231988,RUBY,1988,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5273524237498056
WP231988,RUBY,1988,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5273524237498056
WP231988,RUBY,1988,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5273524237498056
WP231988,RUBY,1988,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5273524237498056
WP231988,RUBY,1988,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5273524237498056
WP231988,RUBY,1988,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5273524237498056
