storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP171968,ELAINE,1968,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171968,ELAINE,1968,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171968,ELAINE,1968,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171968,ELAINE,1968,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171968,ELAINE,1968,4,5,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171968,ELAINE,1968,5,6,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171968,ELAINE,1968,6,7,0,0.0,0,0.0,0.0,0.0,1,0.1066318545457003
WP171968,ELAINE,1968,7,8,0,0.0,0,0.0,0.0,0.0,1,0.19020802099548692
WP171968,ELAINE,1968,8,9,0,0.0,0,0.0,0.0,0.0,1,0.31608349433779875
WP171968,ELAINE,1968,9,10,0,0.0,0,0.0,0.0,0.0,1,0.31608349433779875
WP171968,ELAINE,1968,10,11,0,0.0,0,0.0,0.0,0.0,1,0.31608349433779875
WP171968,ELAINE,1968,11,12,0,0.0,0,0.0,0.0,0.0,1,0.3805107174424492
WP171968,ELAINE,1968,12,13,0,0.0,0,0.0,0.0,0.0,1,0.3805107174424492
WP171968,ELAINE,1968,13,14,0,0.0,0,0.0,0.0,0.0,1,0.3805107174424492
WP171968,ELAINE,1968,14,15,0,0.0,0,0.0,0.0,0.0,1,0.3805107174424492
WP171968,ELAINE,1968,15,16,0,0.0,0,0.0,0.0,0.0,1,0.3805107174424492
WP171968,ELAINE,1968,16,17,0,0.0,0,0.0,0.0,0.0,1,0.3805107174424492
WP171968,ELAINE,1968,17,18,0,0.0,0,0.0,0.0,0.0,1,0.3805107174424492
