storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP111998,VICKI,1998,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP111998,VICKI,1998,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP111998,VICKI,1998,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.011672010912355578
WP111998,VICKI,1998,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.01779839529169863
WP111998,VICKI,1998,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.024279155979360187
WP111998,VICKI,1998,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.024799334363928272
WP111998,VICKI,1998,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.028499110507285413
WP111998,VICKI,1998,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.04238879243684615
WP111998,VICKI,1998,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.07627042760455048
WP111998,VICKI,1998,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14749361253445006
WP111998,VICKI,1998,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.34971641025119676
WP111998,VICKI,1998,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49949060461486505
WP111998,VICKI,1998,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49949060461486505
WP111998,VICKI,1998,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49949060461486505
WP111998,VICKI,1998,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49949060461486505
WP111998,VICKI,1998,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49949060461486505
WP111998,VICKI,1998,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49949060461486505
WP111998,VICKI,1998,17,18,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49949060461486505
