storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP171956,JEAN,1956,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171956,JEAN,1956,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171956,JEAN,1956,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171956,JEAN,1956,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171956,JEAN,1956,4,5,0,0.0,0,0.0,0.0,0.0,1,0.0
WP171956,JEAN,1956,5,6,0,0.0,0,0.0,0.0,0.0,1,0.1710678019003205
WP171956,JEAN,1956,6,7,2,0.00847457627118644,0,0.0,0.0,0.0,2,0.6884839429687285
WP171956,JEAN,1956,7,8,3,0.012711864406779662,0,0.0,0.0,0.0,2,0.7632090587987542
WP171956,JEAN,1956,8,9,3,0.012711864406779662,0,0.0,0.0,0.0,2,0.7632090587987542
WP171956,JEAN,1956,9,10,3,0.012711864406779662,0,0.0,0.0,0.0,2,0.7632090587987542
WP171956,JEAN,1956,10,11,3,0.012711864406779662,0,0.0,0.0,0.0,2,0.7632090587987542
WP171956,JEAN,1956,11,12,3,0.012711864406779662,0,0.0,0.0,0.0,2,0.7632090587987542
