storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP321996,ABEL:BETH,1996,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP321996,ABEL:BETH,1996,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP321996,ABEL:BETH,1996,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP321996,ABEL:BETH,1996,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP321996,ABEL:BETH,1996,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP321996,ABEL:BETH,1996,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.05443283499373211
WP321996,ABEL:BETH,1996,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.11349198904076027
WP321996,ABEL:BETH,1996,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
WP321996,ABEL:BETH,1996,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
WP321996,ABEL:BETH,1996,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
WP321996,ABEL:BETH,1996,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
WP321996,ABEL:BETH,1996,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
WP321996,ABEL:BETH,1996,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
WP321996,ABEL:BETH,1996,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
WP321996,ABEL:BETH,1996,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.5276119669524512
