storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP211953,CORA,1953,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP211953,CORA,1953,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP211953,CORA,1953,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP211953,CORA,1953,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP211953,CORA,1953,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.07044565938552487
WP211953,CORA,1953,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.39305171430392766
WP211953,CORA,1953,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,17,18,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
WP211953,CORA,1953,18,19,0,0.0,0,0.0,0.0,0.0,1,1,0,0.49910596992660444
