storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP031964,WINNIE,1964,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP031964,WINNIE,1964,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP031964,WINNIE,1964,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP031964,WINNIE,1964,3,4,0,0.0,0,0.0,0.0,0.0,1,0.11738613325051725
WP031964,WINNIE,1964,4,5,0,0.0,0,0.0,0.0,0.0,1,0.3092193082985881
WP031964,WINNIE,1964,5,6,0,0.0,0,0.0,0.0,0.0,1,0.41154535655960917
WP031964,WINNIE,1964,6,7,0,0.0,0,0.0,0.0,0.0,1,0.41154535655960917
WP031964,WINNIE,1964,7,8,0,0.0,0,0.0,0.0,0.0,1,0.41154535655960917
WP031964,WINNIE,1964,8,9,0,0.0,0,0.0,0.0,0.0,1,0.41154535655960917
WP031964,WINNIE,1964,9,10,0,0.0,0,0.0,0.0,0.0,1,0.41154535655960917
